techs,timesteps,nodes,sink_use_equals
demand_tech,2018-04-04 15:00:00,ESP_2,12187.102222513682
demand_tech,2018-04-04 15:00:00,ESP_3,3431.6617782082676
demand_tech,2018-04-04 15:00:00,ESP_4,6751.798570855724
demand_tech,2018-04-04 15:00:00,ESP_5,4250.754669155707
demand_tech,2018-04-04 15:00:00,ESP_6,16109.01474450316
demand_tech,2018-04-04 15:00:00,ESP_7,9981.829541423262
demand_tech,2018-04-04 15:00:00,ESP_8,5113.045165453346
demand_tech,2018-04-04 15:00:00,ESP_9,11202.175822996218
demand_tech,2018-04-04 18:00:00,ESP_1,6083.877124348528
demand_tech,2018-04-04 18:00:00,ESP_10,5115.266664559589
demand_tech,2018-04-04 18:00:00,ESP_11,11966.297659063239
demand_tech,2018-04-04 18:00:00,ESP_2,11659.452577723938
demand_tech,2018-04-04 18:00:00,ESP_3,3086.7155890989575
demand_tech,2018-04-04 18:00:00,ESP_4,5909.44106941901
demand_tech,2018-04-04 18:00:00,ESP_5,3939.143411165479
demand_tech,2018-04-04 18:00:00,ESP_6,13963.220393595697
demand_tech,2018-04-04 18:00:00,ESP_7,7640.595202488968
demand_tech,2018-04-04 18:00:00,ESP_8,4722.83938201982
demand_tech,2018-04-04 18:00:00,ESP_9,10177.710672984647
demand_tech,2018-04-04 21:00:00,ESP_1,6339.516388750913
demand_tech,2018-04-04 21:00:00,ESP_10,5268.435762359318
demand_tech,2018-04-04 21:00:00,ESP_11,12426.368820455302
demand_tech,2018-04-04 21:00:00,ESP_2,11878.39640773633
demand_tech,2018-04-04 21:00:00,ESP_3,3225.531554199247
demand_tech,2018-04-04 21:00:00,ESP_4,6376.671877540282
demand_tech,2018-04-04 21:00:00,ESP_5,4078.400840224492
demand_tech,2018-04-04 21:00:00,ESP_6,15240.424998185934
demand_tech,2018-04-04 21:00:00,ESP_7,9475.652220075352
demand_tech,2018-04-04 21:00:00,ESP_8,4812.740787254814
demand_tech,2018-04-04 21:00:00,ESP_9,10511.789897217266
demand_tech,2018-04-05 00:00:00,ESP_1,5973.877491464409
demand_tech,2018-04-05 00:00:00,ESP_10,4851.83111928557
demand_tech,2018-04-05 00:00:00,ESP_11,11436.756514275494
demand_tech,2018-04-05 00:00:00,ESP_2,11516.725751122394
demand_tech,2018-04-05 00:00:00,ESP_3,2979.414463754744
demand_tech,2018-04-05 00:00:00,ESP_4,5985.454981075718
demand_tech,2018-04-05 00:00:00,ESP_5,3898.317031910685
demand_tech,2018-04-05 00:00:00,ESP_6,14271.379189512514
demand_tech,2018-04-05 00:00:00,ESP_7,8727.958928519924
demand_tech,2018-04-05 00:00:00,ESP_8,4485.918651469368
demand_tech,2018-04-05 00:00:00,ESP_9,9800.841380436505
demand_tech,2018-04-05 03:00:00,ESP_1,6120.0257681135645
demand_tech,2018-04-05 03:00:00,ESP_10,5093.20504283475
demand_tech,2018-04-05 03:00:00,ESP_11,12046.70721032046
demand_tech,2018-04-05 03:00:00,ESP_2,11695.891345348475
demand_tech,2018-04-05 03:00:00,ESP_3,3109.951435520519
demand_tech,2018-04-05 03:00:00,ESP_4,6171.232531198899
demand_tech,2018-04-05 03:00:00,ESP_5,3998.8840440509557
demand_tech,2018-04-05 03:00:00,ESP_6,14677.6275430317
demand_tech,2018-04-05 03:00:00,ESP_7,8989.886305177424
demand_tech,2018-04-05 03:00:00,ESP_8,4661.547869281828
demand_tech,2018-04-05 03:00:00,ESP_9,10269.62764488414
demand_tech,2018-04-05 06:00:00,ESP_1,6930.341490299766
demand_tech,2018-04-05 06:00:00,ESP_10,6071.201014898129
demand_tech,2018-04-05 06:00:00,ESP_11,14326.983382891773
demand_tech,2018-04-05 06:00:00,ESP_2,12507.659844127134
demand_tech,2018-04-05 06:00:00,ESP_3,3666.897188004338
demand_tech,2018-04-05 06:00:00,ESP_4,7138.055246948242
demand_tech,2018-04-05 06:00:00,ESP_5,4425.922670993725
demand_tech,2018-04-05 06:00:00,ESP_6,16996.27911942429
demand_tech,2018-04-05 06:00:00,ESP_7,10951.099696077232
demand_tech,2018-04-05 06:00:00,ESP_8,5413.242213265326
demand_tech,2018-04-05 06:00:00,ESP_9,11940.10643420049
demand_tech,2018-04-05 09:00:00,ESP_1,6816.549677959936
demand_tech,2018-04-05 09:00:00,ESP_10,5941.6700390044025
demand_tech,2018-04-05 09:00:00,ESP_11,13956.275584504452
demand_tech,2018-04-05 09:00:00,ESP_2,12375.4678259389
demand_tech,2018-04-05 09:00:00,ESP_3,3573.4929227339526
demand_tech,2018-04-05 09:00:00,ESP_4,6937.532260359216
demand_tech,2018-04-05 09:00:00,ESP_5,4344.26020203776
demand_tech,2018-04-05 09:00:00,ESP_6,16520.903770040808
demand_tech,2018-04-05 09:00:00,ESP_7,10353.88919750497
demand_tech,2018-04-05 09:00:00,ESP_8,5326.5030113208
demand_tech,2018-04-05 09:00:00,ESP_9,11679.028336532714
demand_tech,2018-04-05 12:00:00,ESP_1,6179.98971164227
demand_tech,2018-04-05 12:00:00,ESP_10,5243.497759295558
demand_tech,2018-04-05 12:00:00,ESP_11,12210.446497249039
demand_tech,2018-04-05 12:00:00,ESP_2,11744.596958928056
demand_tech,2018-04-05 12:00:00,ESP_3,3146.456754001927
demand_tech,2018-04-05 12:00:00,ESP_4,6101.9109668172
demand_tech,2018-04-05 12:00:00,ESP_5,4000.8053312284273
demand_tech,2018-04-05 12:00:00,ESP_6,14426.3792045407
demand_tech,2018-04-05 12:00:00,ESP_7,8253.790476076225
demand_tech,2018-04-05 12:00:00,ESP_8,4809.661500223507
demand_tech,2018-04-05 12:00:00,ESP_9,10402.99418144708
demand_tech,2018-04-05 15:00:00,ESP_1,6483.220220620333
