nodes,techs,carriers,definition_matrix
MA,natural_gas_PT,oil,False
MA,natural_gas_PT,uranium,False
MA,natural_gas_liquid_DZA,coal,False
MA,natural_gas_liquid_DZA,electricity,False
MA,natural_gas_liquid_DZA,natural_gas,False
MA,natural_gas_liquid_DZA,oil,False
MA,natural_gas_liquid_DZA,uranium,False
MA,natural_gas_liquid_NGA,coal,False
MA,natural_gas_liquid_NGA,electricity,False
MA,natural_gas_liquid_NGA,natural_gas,False
MA,natural_gas_liquid_NGA,oil,False
MA,natural_gas_liquid_NGA,uranium,False
MA,natural_gas_liquid_QAT,coal,False
MA,natural_gas_liquid_QAT,electricity,False
MA,natural_gas_liquid_QAT,natural_gas,False
MA,natural_gas_liquid_QAT,oil,False
MA,natural_gas_liquid_QAT,uranium,False
MA,natural_gas_liquid_RUS,coal,False
MA,natural_gas_liquid_RUS,electricity,False
MA,natural_gas_liquid_RUS,natural_gas,False
MA,natural_gas_liquid_RUS,oil,False
MA,natural_gas_liquid_RUS,uranium,False
MA,natural_gas_liquid_USA,coal,False
MA,natural_gas_liquid_USA,electricity,False
MA,natural_gas_liquid_USA,natural_gas,False
MA,natural_gas_liquid_USA,oil,False
MA,natural_gas_liquid_USA,uranium,False
MA,oil_LBY,coal,False
MA,oil_LBY,electricity,False
MA,oil_LBY,natural_gas,False
MA,oil_LBY,oil,False
MA,oil_LBY,uranium,False
MA,oil_MEX,coal,False
MA,oil_MEX,electricity,False
MA,oil_MEX,natural_gas,False
MA,oil_MEX,oil,False
MA,oil_MEX,uranium,False
MA,oil_NGA,coal,False
MA,oil_NGA,electricity,False
MA,oil_NGA,natural_gas,False
MA,oil_NGA,oil,False
MA,oil_NGA,uranium,False
MA,oil_SA,coal,False
MA,oil_SA,electricity,False
MA,oil_SA,natural_gas,False
MA,oil_SA,oil,False
MA,oil_SA,uranium,False
MA,oil_USA,coal,False
MA,oil_USA,electricity,False
MA,oil_USA,natural_gas,False
MA,oil_USA,oil,False
MA,oil_USA,uranium,False
MA,open_field_pv_CN,coal,False
MA,open_field_pv_CN,electricity,False
MA,open_field_pv_CN,natural_gas,False
MA,open_field_pv_CN,oil,False
MA,open_field_pv_CN,uranium,False
MA,open_field_pv_DE,coal,False
MA,open_field_pv_DE,electricity,False
MA,open_field_pv_DE,natural_gas,False
MA,open_field_pv_DE,oil,False
MA,open_field_pv_DE,uranium,False
MA,open_field_pv_ESP,coal,False
MA,open_field_pv_ESP,electricity,False
MA,open_field_pv_ESP,natural_gas,False
MA,open_field_pv_ESP,oil,False
MA,open_field_pv_ESP,uranium,False
MA,open_field_pv_MY,coal,False
MA,open_field_pv_MY,electricity,False
MA,open_field_pv_MY,natural_gas,False
MA,open_field_pv_MY,oil,False
MA,open_field_pv_MY,uranium,False
MA,open_field_pv_NL,coal,False
MA,open_field_pv_NL,electricity,False
MA,open_field_pv_NL,natural_gas,False
MA,open_field_pv_NL,oil,False
MA,open_field_pv_NL,uranium,False
MA,open_field_pv_PT,coal,False
MA,open_field_pv_PT,electricity,False
MA,open_field_pv_PT,natural_gas,False
MA,open_field_pv_PT,oil,False
MA,open_field_pv_PT,uranium,False
MA,pumped_hydro_CN,coal,False
MA,pumped_hydro_CN,electricity,False
MA,pumped_hydro_CN,natural_gas,False
MA,pumped_hydro_CN,oil,False
MA,pumped_hydro_CN,uranium,False
MA,pumped_hydro_ESP,coal,False
MA,pumped_hydro_ESP,electricity,False
MA,pumped_hydro_ESP,natural_gas,False
MA,pumped_hydro_ESP,oil,False
MA,pumped_hydro_ESP,uranium,False
MA,roof_mounted_pv_CN,coal,False
MA,roof_mounted_pv_CN,electricity,False
MA,roof_mounted_pv_CN,natural_gas,False
MA,roof_mounted_pv_CN,oil,False
MA,roof_mounted_pv_CN,uranium,False
MA,roof_mounted_pv_DE,coal,False
MA,roof_mounted_pv_DE,electricity,False
MA,roof_mounted_pv_DE,natural_gas,False
MA,roof_mounted_pv_DE,oil,False
MA,roof_mounted_pv_DE,uranium,False
MA,roof_mounted_pv_ESP,coal,False
MA,roof_mounted_pv_ESP,electricity,False
MA,roof_mounted_pv_ESP,natural_gas,False
MA,roof_mounted_pv_ESP,oil,False
MA,roof_mounted_pv_ESP,uranium,False
MA,roof_mounted_pv_MY,coal,False
MA,roof_mounted_pv_MY,electricity,False
MA,roof_mounted_pv_MY,natural_gas,False
MA,roof_mounted_pv_MY,oil,False
MA,roof_mounted_pv_MY,uranium,False
MA,roof_mounted_pv_NL,coal,False
MA,roof_mounted_pv_NL,electricity,False
MA,roof_mounted_pv_NL,natural_gas,False
MA,roof_mounted_pv_NL,oil,False
MA,roof_mounted_pv_NL,uranium,False
MA,roof_mounted_pv_PT,coal,False
MA,roof_mounted_pv_PT,electricity,False
MA,roof_mounted_pv_PT,natural_gas,False
MA,roof_mounted_pv_PT,oil,False
MA,roof_mounted_pv_PT,uranium,False
MA,uranium_UK,coal,False
MA,uranium_UK,electricity,False
MA,uranium_UK,natural_gas,False
MA,uranium_UK,oil,False
MA,uranium_UK,uranium,False
MA,uranium_USA,coal,False
MA,uranium_USA,electricity,False
MA,uranium_USA,natural_gas,False
MA,uranium_USA,oil,False
MA,uranium_USA,uranium,False
MA,wind_offshore_CN,coal,False
MA,wind_offshore_CN,electricity,False
MA,wind_offshore_CN,natural_gas,False
MA,wind_offshore_CN,oil,False
MA,wind_offshore_CN,uranium,False
MA,wind_offshore_DE,coal,False
MA,wind_offshore_DE,electricity,False
MA,wind_offshore_DE,natural_gas,False
MA,wind_offshore_DE,oil,False
MA,wind_offshore_DE,uranium,False
MA,wind_offshore_ESP,coal,False
MA,wind_offshore_ESP,electricity,False
MA,wind_offshore_ESP,natural_gas,False
MA,wind_offshore_ESP,oil,False
MA,wind_offshore_ESP,uranium,False
MA,wind_offshore_FR,coal,False
MA,wind_offshore_FR,electricity,False
MA,wind_offshore_FR,natural_gas,False
MA,wind_offshore_FR,oil,False
MA,wind_offshore_FR,uranium,False
MA,wind_offshore_IND,coal,False
MA,wind_offshore_IND,electricity,False
MA,wind_offshore_IND,natural_gas,False
MA,wind_offshore_IND,oil,False
MA,wind_offshore_IND,uranium,False
MA,wind_offshore_NDL,coal,False
MA,wind_offshore_NDL,electricity,False
MA,wind_offshore_NDL,natural_gas,False
MA,wind_offshore_NDL,oil,False
MA,wind_offshore_NDL,uranium,False
MA,wind_offshore_PT,coal,False
MA,wind_offshore_PT,electricity,False
MA,wind_offshore_PT,natural_gas,False
MA,wind_offshore_PT,oil,False
MA,wind_offshore_PT,uranium,False
MA,wind_onshore_competing_CN,coal,False
MA,wind_onshore_competing_CN,electricity,False
MA,wind_onshore_competing_CN,natural_gas,False
MA,wind_onshore_competing_CN,oil,False
MA,wind_onshore_competing_CN,uranium,False
MA,wind_onshore_competing_DE,coal,False
MA,wind_onshore_competing_DE,electricity,False
MA,wind_onshore_competing_DE,natural_gas,False
MA,wind_onshore_competing_DE,oil,False
MA,wind_onshore_competing_DE,uranium,False
MA,wind_onshore_competing_ESP,coal,False
MA,wind_onshore_competing_ESP,electricity,False
MA,wind_onshore_competing_ESP,natural_gas,False
MA,wind_onshore_competing_ESP,oil,False
MA,wind_onshore_competing_ESP,uranium,False
MA,wind_onshore_competing_FR,coal,False
MA,wind_onshore_competing_FR,electricity,False
MA,wind_onshore_competing_FR,natural_gas,False
MA,wind_onshore_competing_FR,oil,False
MA,wind_onshore_competing_FR,uranium,False
MA,wind_onshore_competing_IND,coal,False
MA,wind_onshore_competing_IND,electricity,False
MA,wind_onshore_competing_IND,natural_gas,False
MA,wind_onshore_competing_IND,oil,False
MA,wind_onshore_competing_IND,uranium,False
MA,wind_onshore_competing_NDL,coal,False
MA,wind_onshore_competing_NDL,electricity,False
MA,wind_onshore_competing_NDL,natural_gas,False
MA,wind_onshore_competing_NDL,oil,False
MA,wind_onshore_competing_NDL,uranium,False
MA,wind_onshore_competing_PT,coal,False
MA,wind_onshore_competing_PT,electricity,False
MA,wind_onshore_competing_PT,natural_gas,False
MA,wind_onshore_competing_PT,oil,False
MA,wind_onshore_competing_PT,uranium,False
MA,wind_onshore_monopoly_CN,coal,False
MA,wind_onshore_monopoly_CN,electricity,False
MA,wind_onshore_monopoly_CN,natural_gas,False
MA,wind_onshore_monopoly_CN,oil,False
MA,wind_onshore_monopoly_CN,uranium,False
MA,wind_onshore_monopoly_DE,coal,False
MA,wind_onshore_monopoly_DE,electricity,False
MA,wind_onshore_monopoly_DE,natural_gas,False
MA,wind_onshore_monopoly_DE,oil,False
MA,wind_onshore_monopoly_DE,uranium,False
MA,wind_onshore_monopoly_ESP,coal,False
MA,wind_onshore_monopoly_ESP,electricity,False
MA,wind_onshore_monopoly_ESP,natural_gas,False
MA,wind_onshore_monopoly_ESP,oil,False
MA,wind_onshore_monopoly_ESP,uranium,False
MA,wind_onshore_monopoly_FR,coal,False
MA,wind_onshore_monopoly_FR,electricity,False
MA,wind_onshore_monopoly_FR,natural_gas,False
MA,wind_onshore_monopoly_FR,oil,False
MA,wind_onshore_monopoly_FR,uranium,False
MA,wind_onshore_monopoly_IND,coal,False
MA,wind_onshore_monopoly_IND,electricity,False
MA,wind_onshore_monopoly_IND,natural_gas,False
MA,wind_onshore_monopoly_IND,oil,False
MA,wind_onshore_monopoly_IND,uranium,False
MA,wind_onshore_monopoly_NDL,coal,False
MA,wind_onshore_monopoly_NDL,electricity,False
MA,wind_onshore_monopoly_NDL,natural_gas,False
MA,wind_onshore_monopoly_NDL,oil,False
MA,wind_onshore_monopoly_NDL,uranium,False
MA,wind_onshore_monopoly_PT,coal,False
MA,wind_onshore_monopoly_PT,electricity,False
MA,wind_onshore_monopoly_PT,natural_gas,False
MA,wind_onshore_monopoly_PT,oil,False
MA,wind_onshore_monopoly_PT,uranium,False
PRT_1,ESP_10_ESP_11_ac_ohl_transmission,coal,False
PRT_1,ESP_10_ESP_11_ac_ohl_transmission,electricity,False
PRT_1,ESP_10_ESP_11_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_10_ESP_11_ac_ohl_transmission,oil,False
PRT_1,ESP_10_ESP_11_ac_ohl_transmission,uranium,False
PRT_1,ESP_1_ESP_2_ac_ohl_transmission,coal,False
PRT_1,ESP_1_ESP_2_ac_ohl_transmission,electricity,False
PRT_1,ESP_1_ESP_2_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_1_ESP_2_ac_ohl_transmission,oil,False
PRT_1,ESP_1_ESP_2_ac_ohl_transmission,uranium,False
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,coal,False
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,True
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,oil,False
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,uranium,False
PRT_1,ESP_2_ESP_3_ac_ohl_transmission,coal,False
PRT_1,ESP_2_ESP_3_ac_ohl_transmission,electricity,False
PRT_1,ESP_2_ESP_3_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_2_ESP_3_ac_ohl_transmission,oil,False
PRT_1,ESP_2_ESP_3_ac_ohl_transmission,uranium,False
PRT_1,ESP_2_ESP_4_ac_ohl_transmission,coal,False
PRT_1,ESP_2_ESP_4_ac_ohl_transmission,electricity,False
PRT_1,ESP_2_ESP_4_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_2_ESP_4_ac_ohl_transmission,oil,False
PRT_1,ESP_2_ESP_4_ac_ohl_transmission,uranium,False
PRT_1,ESP_2_ESP_8_techs_ac_ohl_transmission,coal,False
PRT_1,ESP_2_ESP_8_techs_ac_ohl_transmission,electricity,False
PRT_1,ESP_2_ESP_8_techs_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_2_ESP_8_techs_ac_ohl_transmission,oil,False
PRT_1,ESP_2_ESP_8_techs_ac_ohl_transmission,uranium,False
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,coal,False
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,True
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,oil,False
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,uranium,False
PRT_1,ESP_3_ESP_11_ac_ohl_transmission,coal,False
PRT_1,ESP_3_ESP_11_ac_ohl_transmission,electricity,False
PRT_1,ESP_3_ESP_11_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_3_ESP_11_ac_ohl_transmission,oil,False
PRT_1,ESP_3_ESP_11_ac_ohl_transmission,uranium,False
PRT_1,ESP_3_ESP_4_ac_ohl_transmission,coal,False
PRT_1,ESP_3_ESP_4_ac_ohl_transmission,electricity,False
PRT_1,ESP_3_ESP_4_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_3_ESP_4_ac_ohl_transmission,oil,False
PRT_1,ESP_3_ESP_4_ac_ohl_transmission,uranium,False
PRT_1,ESP_3_ESP_5_ac_ohl_transmission,coal,False
PRT_1,ESP_3_ESP_5_ac_ohl_transmission,electricity,False
PRT_1,ESP_3_ESP_5_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_3_ESP_5_ac_ohl_transmission,oil,False
PRT_1,ESP_3_ESP_5_ac_ohl_transmission,uranium,False
PRT_1,ESP_3_ESP_7_ac_ohl_transmission,coal,False
PRT_1,ESP_3_ESP_7_ac_ohl_transmission,electricity,False
PRT_1,ESP_3_ESP_7_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_3_ESP_7_ac_ohl_transmission,oil,False
PRT_1,ESP_3_ESP_7_ac_ohl_transmission,uranium,False
PRT_1,ESP_4_ESP_5_techs_ac_ohl_transmission,coal,False
PRT_1,ESP_4_ESP_5_techs_ac_ohl_transmission,electricity,False
PRT_1,ESP_4_ESP_5_techs_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_4_ESP_5_techs_ac_ohl_transmission,oil,False
PRT_1,ESP_4_ESP_5_techs_ac_ohl_transmission,uranium,False
PRT_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,coal,False
PRT_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,False
PRT_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,natural_gas,False
PRT_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,oil,False
PRT_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,uranium,False
PRT_1,ESP_4_FRA_1_dc_subsea_transmission,coal,False
PRT_1,ESP_4_FRA_1_dc_subsea_transmission,electricity,False
PRT_1,ESP_4_FRA_1_dc_subsea_transmission,natural_gas,False
PRT_1,ESP_4_FRA_1_dc_subsea_transmission,oil,False
PRT_1,ESP_4_FRA_1_dc_subsea_transmission,uranium,False
PRT_1,ESP_4_FRA_1_dc_underground_transmission,coal,False
PRT_1,ESP_4_FRA_1_dc_underground_transmission,electricity,False
PRT_1,ESP_4_FRA_1_dc_underground_transmission,natural_gas,False
PRT_1,ESP_4_FRA_1_dc_underground_transmission,oil,False
PRT_1,ESP_4_FRA_1_dc_underground_transmission,uranium,False
PRT_1,ESP_5_ESP_11_ac_ohl_transmission,coal,False
PRT_1,ESP_5_ESP_11_ac_ohl_transmission,electricity,False
PRT_1,ESP_5_ESP_11_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_5_ESP_11_ac_ohl_transmission,oil,False
PRT_1,ESP_5_ESP_11_ac_ohl_transmission,uranium,False
PRT_1,ESP_5_ESP_6_techs_ac_ohl_transmission,coal,False
PRT_1,ESP_5_ESP_6_techs_ac_ohl_transmission,electricity,False
PRT_1,ESP_5_ESP_6_techs_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_5_ESP_6_techs_ac_ohl_transmission,oil,False
PRT_1,ESP_5_ESP_6_techs_ac_ohl_transmission,uranium,False
PRT_1,ESP_5_FRA_1_ac_ohl_transmission,coal,False
PRT_1,ESP_5_FRA_1_ac_ohl_transmission,electricity,False
PRT_1,ESP_5_FRA_1_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_5_FRA_1_ac_ohl_transmission,oil,False
PRT_1,ESP_5_FRA_1_ac_ohl_transmission,uranium,False
PRT_1,ESP_6_ESP_11_ac_ohl_transmission,coal,False
PRT_1,ESP_6_ESP_11_ac_ohl_transmission,electricity,False
PRT_1,ESP_6_ESP_11_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_6_ESP_11_ac_ohl_transmission,oil,False
PRT_1,ESP_6_ESP_11_ac_ohl_transmission,uranium,False
PRT_1,ESP_6_FRA_2_ac_ohl_mountain_transmission,coal,False
PRT_1,ESP_6_FRA_2_ac_ohl_mountain_transmission,electricity,False
PRT_1,ESP_6_FRA_2_ac_ohl_mountain_transmission,natural_gas,False
PRT_1,ESP_6_FRA_2_ac_ohl_mountain_transmission,oil,False
PRT_1,ESP_6_FRA_2_ac_ohl_mountain_transmission,uranium,False
PRT_1,ESP_6_FRA_2_dc_underground_transmission,coal,False
PRT_1,ESP_6_FRA_2_dc_underground_transmission,electricity,False
PRT_1,ESP_6_FRA_2_dc_underground_transmission,natural_gas,False
PRT_1,ESP_6_FRA_2_dc_underground_transmission,oil,False
PRT_1,ESP_6_FRA_2_dc_underground_transmission,uranium,False
PRT_1,ESP_6_FRA_3_dc_subsea_transmission,coal,False
PRT_1,ESP_6_FRA_3_dc_subsea_transmission,electricity,False
PRT_1,ESP_6_FRA_3_dc_subsea_transmission,natural_gas,False
PRT_1,ESP_6_FRA_3_dc_subsea_transmission,oil,False
PRT_1,ESP_6_FRA_3_dc_subsea_transmission,uranium,False
PRT_1,ESP_7_ESP_11_ac_ohl_transmission,coal,False
PRT_1,ESP_7_ESP_11_ac_ohl_transmission,electricity,False
PRT_1,ESP_7_ESP_11_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_7_ESP_11_ac_ohl_transmission,oil,False
PRT_1,ESP_7_ESP_11_ac_ohl_transmission,uranium,False
PRT_1,ESP_7_ESP_8_ac_ohl_transmission,coal,False
PRT_1,ESP_7_ESP_8_ac_ohl_transmission,electricity,False
PRT_1,ESP_7_ESP_8_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_7_ESP_8_ac_ohl_transmission,oil,False
PRT_1,ESP_7_ESP_8_ac_ohl_transmission,uranium,False
PRT_1,ESP_8_ESP_10_ac_ohl_transmission,coal,False
PRT_1,ESP_8_ESP_10_ac_ohl_transmission,electricity,False
PRT_1,ESP_8_ESP_10_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_8_ESP_10_ac_ohl_transmission,oil,False
PRT_1,ESP_8_ESP_10_ac_ohl_transmission,uranium,False
PRT_1,ESP_8_ESP_9_ac_ohl_transmission,coal,False
PRT_1,ESP_8_ESP_9_ac_ohl_transmission,electricity,False
PRT_1,ESP_8_ESP_9_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_8_ESP_9_ac_ohl_transmission,oil,False
PRT_1,ESP_8_ESP_9_ac_ohl_transmission,uranium,False
PRT_1,ESP_8_PRT_2_ac_ohl_transmission,coal,False
PRT_1,ESP_8_PRT_2_ac_ohl_transmission,electricity,False
PRT_1,ESP_8_PRT_2_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_8_PRT_2_ac_ohl_transmission,oil,False
PRT_1,ESP_8_PRT_2_ac_ohl_transmission,uranium,False
PRT_1,ESP_9_ESP_10_ac_ohl_transmission,coal,False
PRT_1,ESP_9_ESP_10_ac_ohl_transmission,electricity,False
PRT_1,ESP_9_ESP_10_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_9_ESP_10_ac_ohl_transmission,oil,False
PRT_1,ESP_9_ESP_10_ac_ohl_transmission,uranium,False
PRT_1,ESP_9_MA_dc_subsea_transmission,coal,False
PRT_1,ESP_9_MA_dc_subsea_transmission,electricity,False
PRT_1,ESP_9_MA_dc_subsea_transmission,natural_gas,False
PRT_1,ESP_9_MA_dc_subsea_transmission,oil,False
PRT_1,ESP_9_MA_dc_subsea_transmission,uranium,False
PRT_1,ESP_9_PRT_2_ac_ohl_transmission,coal,False
PRT_1,ESP_9_PRT_2_ac_ohl_transmission,electricity,False
PRT_1,ESP_9_PRT_2_ac_ohl_transmission,natural_gas,False
PRT_1,ESP_9_PRT_2_ac_ohl_transmission,oil,False
PRT_1,ESP_9_PRT_2_ac_ohl_transmission,uranium,False
PRT_1,PRT_1_PRT_2_ac_ohl_transmission,coal,False
PRT_1,PRT_1_PRT_2_ac_ohl_transmission,electricity,True
PRT_1,PRT_1_PRT_2_ac_ohl_transmission,natural_gas,False
PRT_1,PRT_1_PRT_2_ac_ohl_transmission,oil,False
PRT_1,PRT_1_PRT_2_ac_ohl_transmission,uranium,False
PRT_1,Trade_Markets_ESP_10_natural_gas_transmission,coal,False
PRT_1,Trade_Markets_ESP_10_natural_gas_transmission,electricity,False
PRT_1,Trade_Markets_ESP_10_natural_gas_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_10_natural_gas_transmission,oil,False
PRT_1,Trade_Markets_ESP_10_natural_gas_transmission,uranium,False
PRT_1,Trade_Markets_ESP_11_coal_transmission,coal,False
PRT_1,Trade_Markets_ESP_11_coal_transmission,electricity,False
PRT_1,Trade_Markets_ESP_11_coal_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_11_coal_transmission,oil,False
PRT_1,Trade_Markets_ESP_11_coal_transmission,uranium,False
PRT_1,Trade_Markets_ESP_11_natural_gas_transmission,coal,False
PRT_1,Trade_Markets_ESP_11_natural_gas_transmission,electricity,False
PRT_1,Trade_Markets_ESP_11_natural_gas_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_11_natural_gas_transmission,oil,False
PRT_1,Trade_Markets_ESP_11_natural_gas_transmission,uranium,False
PRT_1,Trade_Markets_ESP_11_oil_fuel_transmission,coal,False
PRT_1,Trade_Markets_ESP_11_oil_fuel_transmission,electricity,False
PRT_1,Trade_Markets_ESP_11_oil_fuel_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_11_oil_fuel_transmission,oil,False
PRT_1,Trade_Markets_ESP_11_oil_fuel_transmission,uranium,False
PRT_1,Trade_Markets_ESP_11_uranium_transmission,coal,False
PRT_1,Trade_Markets_ESP_11_uranium_transmission,electricity,False
PRT_1,Trade_Markets_ESP_11_uranium_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_11_uranium_transmission,oil,False
PRT_1,Trade_Markets_ESP_11_uranium_transmission,uranium,False
PRT_1,Trade_Markets_ESP_1_coal_transmission,coal,False
PRT_1,Trade_Markets_ESP_1_coal_transmission,electricity,False
PRT_1,Trade_Markets_ESP_1_coal_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_1_coal_transmission,oil,False
PRT_1,Trade_Markets_ESP_1_coal_transmission,uranium,False
PRT_1,Trade_Markets_ESP_1_natural_gas_transmission,coal,False
PRT_1,Trade_Markets_ESP_1_natural_gas_transmission,electricity,False
PRT_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_1_natural_gas_transmission,oil,False
PRT_1,Trade_Markets_ESP_1_natural_gas_transmission,uranium,False
PRT_1,Trade_Markets_ESP_2_coal_transmission,coal,False
PRT_1,Trade_Markets_ESP_2_coal_transmission,electricity,False
PRT_1,Trade_Markets_ESP_2_coal_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_2_coal_transmission,oil,False
PRT_1,Trade_Markets_ESP_2_coal_transmission,uranium,False
PRT_1,Trade_Markets_ESP_2_natural_gas_transmission,coal,False
PRT_1,Trade_Markets_ESP_2_natural_gas_transmission,electricity,False
PRT_1,Trade_Markets_ESP_2_natural_gas_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_2_natural_gas_transmission,oil,False
PRT_1,Trade_Markets_ESP_2_natural_gas_transmission,uranium,False
PRT_1,Trade_Markets_ESP_2_oil_fuel_transmission,coal,False
PRT_1,Trade_Markets_ESP_2_oil_fuel_transmission,electricity,False
PRT_1,Trade_Markets_ESP_2_oil_fuel_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_2_oil_fuel_transmission,oil,False
PRT_1,Trade_Markets_ESP_2_oil_fuel_transmission,uranium,False
PRT_1,Trade_Markets_ESP_2_uranium_transmission,coal,False
PRT_1,Trade_Markets_ESP_2_uranium_transmission,electricity,False
PRT_1,Trade_Markets_ESP_2_uranium_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_2_uranium_transmission,oil,False
PRT_1,Trade_Markets_ESP_2_uranium_transmission,uranium,False
PRT_1,Trade_Markets_ESP_3_natural_gas_transmission,coal,False
PRT_1,Trade_Markets_ESP_3_natural_gas_transmission,electricity,False
PRT_1,Trade_Markets_ESP_3_natural_gas_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_3_natural_gas_transmission,oil,False
PRT_1,Trade_Markets_ESP_3_natural_gas_transmission,uranium,False
PRT_1,Trade_Markets_ESP_4_natural_gas_transmission,coal,False
PRT_1,Trade_Markets_ESP_4_natural_gas_transmission,electricity,False
PRT_1,Trade_Markets_ESP_4_natural_gas_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_4_natural_gas_transmission,oil,False
PRT_1,Trade_Markets_ESP_4_natural_gas_transmission,uranium,False
PRT_1,Trade_Markets_ESP_5_coal_transmission,coal,False
PRT_1,Trade_Markets_ESP_5_coal_transmission,electricity,False
PRT_1,Trade_Markets_ESP_5_coal_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_5_coal_transmission,oil,False
PRT_1,Trade_Markets_ESP_5_coal_transmission,uranium,False
PRT_1,Trade_Markets_ESP_5_natural_gas_transmission,coal,False
PRT_1,Trade_Markets_ESP_5_natural_gas_transmission,electricity,False
PRT_1,Trade_Markets_ESP_5_natural_gas_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_5_natural_gas_transmission,oil,False
PRT_1,Trade_Markets_ESP_5_natural_gas_transmission,uranium,False
PRT_1,Trade_Markets_ESP_6_natural_gas_transmission,coal,False
PRT_1,Trade_Markets_ESP_6_natural_gas_transmission,electricity,False
PRT_1,Trade_Markets_ESP_6_natural_gas_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_6_natural_gas_transmission,oil,False
PRT_1,Trade_Markets_ESP_6_natural_gas_transmission,uranium,False
PRT_1,Trade_Markets_ESP_6_oil_fuel_transmission,coal,False
PRT_1,Trade_Markets_ESP_6_oil_fuel_transmission,electricity,False
PRT_1,Trade_Markets_ESP_6_oil_fuel_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_6_oil_fuel_transmission,oil,False
PRT_1,Trade_Markets_ESP_6_oil_fuel_transmission,uranium,False
PRT_1,Trade_Markets_ESP_6_uranium_transmission,coal,False
PRT_1,Trade_Markets_ESP_6_uranium_transmission,electricity,False
PRT_1,Trade_Markets_ESP_6_uranium_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_6_uranium_transmission,oil,False
PRT_1,Trade_Markets_ESP_6_uranium_transmission,uranium,False
PRT_1,Trade_Markets_ESP_7_coal_transmission,coal,False
PRT_1,Trade_Markets_ESP_7_coal_transmission,electricity,False
PRT_1,Trade_Markets_ESP_7_coal_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_7_coal_transmission,oil,False
PRT_1,Trade_Markets_ESP_7_coal_transmission,uranium,False
PRT_1,Trade_Markets_ESP_7_natural_gas_transmission,coal,False
PRT_1,Trade_Markets_ESP_7_natural_gas_transmission,electricity,False
PRT_1,Trade_Markets_ESP_7_natural_gas_transmission,natural_gas,False
PRT_1,Trade_Markets_ESP_7_natural_gas_transmission,oil,False
PRT_1,Trade_Markets_ESP_7_natural_gas_transmission,uranium,False
PRT_1,Trade_Markets_ESP_7_uranium_transmission,coal,False
PRT_1,Trade_Markets_ESP_7_uranium_transmission,electricity,False
