nodes,techs,carriers,timesteps,flow_out_transmission_techs
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-04 03:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-04 06:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-04 09:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-04 12:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-04 15:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-04 18:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-04 21:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-05 00:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-05 03:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-05 06:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-05 09:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-05 12:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-05 15:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-05 18:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-05 21:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-06 00:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-06 03:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-06 06:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-06 09:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-06 12:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-06 15:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-06 18:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-06 21:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-07 00:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-07 03:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-07 06:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-07 09:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-07 12:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-07 15:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-07 18:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-07 21:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-08 00:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-08 03:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-08 06:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-08 09:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-08 12:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-08 15:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-08 18:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-08 21:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-09 00:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-09 03:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-09 06:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-09 09:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-09 12:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-09 15:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-09 18:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-09 21:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-10 00:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-10 03:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-10 06:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-10 09:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-10 12:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-10 15:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-10 18:00:00,0.0
FRA_3,ESP_6_FRA_3_dc_subsea_transmission,electricity,2018-01-10 21:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-01 00:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-01 03:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-01 06:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-01 09:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-01 12:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-01 15:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-01 18:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-01 21:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-02 00:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-02 03:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-02 06:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-02 09:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-02 12:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-02 15:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-02 18:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-02 21:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-03 00:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-03 03:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-03 06:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-03 09:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-03 12:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-03 15:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-03 18:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-03 21:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-04 00:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-04 03:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-04 06:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-04 09:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-04 12:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-04 15:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-04 18:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-04 21:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-05 00:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-05 03:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-05 06:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-05 09:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-05 12:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-05 15:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-05 18:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-05 21:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-06 00:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-06 03:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-06 06:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-06 09:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-06 12:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-06 15:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-06 18:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-06 21:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-07 00:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-07 03:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-07 06:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-07 09:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-07 12:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-07 15:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-07 18:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-07 21:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-08 00:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-08 03:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-08 06:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-08 09:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-08 12:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-08 15:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-08 18:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-08 21:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-09 00:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-09 03:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-09 06:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-09 09:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-09 12:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-09 15:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-09 18:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-09 21:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-10 00:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-10 03:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-10 06:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-10 09:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-10 12:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-10 15:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-10 18:00:00,0.0
FRA_3,ESP_9_MA_dc_subsea_transmission,electricity,2018-01-10 21:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-01 00:00:00,0.05220447709255033
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-01 03:00:00,0.06440010290719335
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-01 06:00:00,0.06315547997243724
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-01 09:00:00,0.059980165848841596
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-01 12:00:00,0.06151758493293154
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-01 15:00:00,0.04254997471389421
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-01 18:00:00,0.029096928521486088
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-01 21:00:00,0.02822588428944345
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-02 00:00:00,0.044964553940640965
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-02 03:00:00,0.051622007221963195
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-02 06:00:00,0.04193155531174674
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-02 09:00:00,0.01691702545673642
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-02 12:00:00,0.01924834602940222
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-02 15:00:00,0.016267682099670274
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-02 18:00:00,0.02716865342157522
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-02 21:00:00,0.030945479191397528
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-03 00:00:00,0.03807731095770618
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-03 03:00:00,0.0308184673819948
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-03 06:00:00,0.014526903531097883
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-03 09:00:00,0.011340819551606256
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-03 12:00:00,0.014762529686574556
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-03 15:00:00,0.01368858728669365
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-03 18:00:00,0.0189865776929449
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-03 21:00:00,0.020074030274980923
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-04 00:00:00,0.02247480594197666
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-04 03:00:00,0.025557162449442252
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-04 06:00:00,0.027449047828946797
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-04 09:00:00,0.03212677826389788
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-04 12:00:00,0.052814102126654106
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-04 15:00:00,0.039712801999043194
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-04 18:00:00,0.05192553470033905
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-04 21:00:00,0.054347887613307944
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-05 00:00:00,0.05306228914958727
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-05 03:00:00,0.03297046253938237
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-05 06:00:00,0.008593115818926989
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-05 09:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-05 12:00:00,0.012706380512984254
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-05 15:00:00,2.30797720380018e-05
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-05 18:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-05 21:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-06 00:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-06 03:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-06 06:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-06 09:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-06 12:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-06 15:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-06 18:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-06 21:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-07 00:00:00,0.013344390043064197
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-07 03:00:00,0.024565714709621846
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-07 06:00:00,0.01963674427609569
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-07 09:00:00,0.018391487739495335
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-07 12:00:00,0.03850722471074891
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-07 15:00:00,0.015383746848167085
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-07 18:00:00,0.009361777139985584
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-07 21:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-08 00:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-08 03:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-08 06:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-08 09:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-08 12:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-08 15:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-08 18:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-08 21:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-09 00:00:00,0.01004588521258682
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-09 03:00:00,0.016892121883542718
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-09 06:00:00,0.016568651970717867
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-09 09:00:00,0.029183612026951293
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-09 12:00:00,0.015108415393615194
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-09 15:00:00,0.002287157442185499
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-09 18:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-09 21:00:00,0.0
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-10 00:00:00,0.0041769261080198085
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-10 03:00:00,0.010467037233503233
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-10 06:00:00,0.013789984362754568
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-10 09:00:00,0.033082365990848836
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-10 12:00:00,0.05314837197731228
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-10 15:00:00,0.02646816093342719
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-10 18:00:00,0.014877534317306046
PRT_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-10 21:00:00,0.014385133797594754
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-01 00:00:00,4.643880220544467e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-01 03:00:00,5.713070884885959e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-01 06:00:00,0.014995776557916457
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-01 09:00:00,0.01814863918757205
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-01 12:00:00,0.02150696820207497
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-01 15:00:00,0.012048930064965773
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-01 18:00:00,2.613703207272217e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-01 21:00:00,2.536998695650632e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-02 00:00:00,4.009049192271851e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-02 03:00:00,4.592988430072915e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-02 06:00:00,3.7425013973430534e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-02 09:00:00,1.539186518756516e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-02 12:00:00,1.7449492415548843e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-02 15:00:00,1.4819570016425312e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-02 18:00:00,2.4436821895728265e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-02 21:00:00,2.7763734053072186e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-03 00:00:00,3.403833818421502e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-03 03:00:00,2.7651685312877453e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-03 06:00:00,1.329211535236376e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-03 09:00:00,1.052668877186822e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-03 12:00:00,1.3499882565250172e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-03 15:00:00,1.256047196465903e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-03 18:00:00,1.7215362747405013e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-03 21:00:00,1.8174298193991863e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-04 00:00:00,2.029307800989606e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-04 03:00:00,2.3011055609749566e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-04 06:00:00,2.467612165116174e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-04 09:00:00,2.8797736667611243e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-04 12:00:00,0.0005845662868063846
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-04 15:00:00,3.5463857583589396e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-04 18:00:00,4.618074580257344e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-04 21:00:00,4.830245562024911e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-05 00:00:00,0.007233744582716179
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-05 03:00:00,0.009052030835449924
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-05 06:00:00,0.0
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-05 09:00:00,0.0
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-05 12:00:00,1.1701539647637713e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-05 15:00:00,0.0
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-05 18:00:00,0.0
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-05 21:00:00,0.0
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-06 00:00:00,0.0
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-06 03:00:00,0.0
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-06 06:00:00,0.0
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-06 09:00:00,0.0
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-06 12:00:00,0.0
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-06 15:00:00,0.0
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-06 18:00:00,0.0
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-06 21:00:00,0.0
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-07 00:00:00,1.2256189323762836e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-07 03:00:00,2.211044602726966e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-07 06:00:00,1.7769375870876776e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-07 09:00:00,1.667509052717261e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-07 12:00:00,3.438453560278805e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-07 15:00:00,1.4028059455542022e-07
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-07 18:00:00,0.0
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-07 21:00:00,0.0
PRT_1,ESP_2_PRT_1_ac_ohl_transmission,electricity,2018-01-08 00:00:00,0.0
