nodes,techs,timesteps,source_use
ESP_1,biogas_to_electricity_supply_FSM,2018-01-03 15:00:00,2.9552554320824633e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-03 18:00:00,2.954637650842629e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-03 21:00:00,2.9546230655982405e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-04 00:00:00,2.9544817542907177e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-04 03:00:00,2.9543681849962613e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-04 06:00:00,2.9543201245621685e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-04 09:00:00,2.9542071764527944e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-04 12:00:00,2.9536650848347766e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-04 15:00:00,2.95410017662783e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-04 18:00:00,2.953739436031936e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-04 21:00:00,2.9537316965860985e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-05 00:00:00,2.9536526360961585e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-05 03:00:00,2.9542273748876465e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-05 06:00:00,2.95604608273652e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-05 09:00:00,3.721732414651357e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-05 12:00:00,2.9556425127103025e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-05 15:00:00,2.9497828258212924e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-05 18:00:00,3.7321048962284196e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-05 21:00:00,3.7024312369297327e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-06 00:00:00,3.685916521853107e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-06 03:00:00,3.6369560857384958e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-06 06:00:00,3.733897519442557e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-06 09:00:00,3.5688330595575232e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-06 12:00:00,3.739914289105332e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-06 15:00:00,3.7486299100044743e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-06 18:00:00,3.6539839318151e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-06 21:00:00,3.706218159021836e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-07 00:00:00,2.9557370638304936e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-07 03:00:00,2.954818162561468e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-07 06:00:00,2.95506609173031e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-07 09:00:00,2.955126287958018e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-07 12:00:00,2.9543294162551693e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-07 15:00:00,2.955605607303142e-06
