nodes,techs,timesteps,storage
ESP_1,battery_ESP,2018-01-04 03:00:00,0.0072309666811034914
ESP_1,battery_ESP,2018-01-04 06:00:00,0.007451093192766642
ESP_1,battery_ESP,2018-01-04 09:00:00,0.007698035551784013
ESP_1,battery_ESP,2018-01-04 12:00:00,0.007963116970568285
ESP_1,battery_ESP,2018-01-04 15:00:00,0.008269999879710749
ESP_1,battery_ESP,2018-01-04 18:00:00,0.008605672179844245
ESP_1,battery_ESP,2018-01-04 21:00:00,0.008980259957448708
ESP_1,battery_ESP,2018-01-05 00:00:00,0.009395884585650174
ESP_1,battery_ESP,2018-01-05 03:00:00,0.00986451201315186
ESP_1,battery_ESP,2018-01-05 06:00:00,0.010418547152402369
ESP_1,battery_ESP,2018-01-05 09:00:00,0.009396671223678613
ESP_1,battery_ESP,2018-01-05 12:00:00,0.010026198980864723
ESP_1,battery_ESP,2018-01-05 15:00:00,0.010586538780282248
ESP_1,battery_ESP,2018-01-05 18:00:00,0.009581319515574005
ESP_1,battery_ESP,2018-01-05 21:00:00,0.008557246304978672
ESP_1,battery_ESP,2018-01-06 00:00:00,0.007531592484741417
ESP_1,battery_ESP,2018-01-06 03:00:00,0.00650587344401693
ESP_1,battery_ESP,2018-01-06 06:00:00,0.005483558623415256
ESP_1,battery_ESP,2018-01-06 09:00:00,0.004461859162527011
ESP_1,battery_ESP,2018-01-06 12:00:00,0.005094571892939097
ESP_1,battery_ESP,2018-01-06 15:00:00,0.0041036007863566384
ESP_1,battery_ESP,2018-01-06 18:00:00,0.004702337208019533
ESP_1,battery_ESP,2018-01-06 21:00:00,0.0036902999784295953
ESP_1,battery_ESP,2018-01-07 00:00:00,0.004404675693144334
ESP_1,battery_ESP,2018-01-07 03:00:00,0.005107626443587039
ESP_1,battery_ESP,2018-01-07 06:00:00,0.00581211101081848
ESP_1,battery_ESP,2018-01-07 09:00:00,0.006517731100100267
ESP_1,battery_ESP,2018-01-07 12:00:00,0.007219432791515726
ESP_1,battery_ESP,2018-01-07 15:00:00,0.007930131588936462
ESP_1,battery_ESP,2018-01-07 18:00:00,0.008650009896668545
ESP_1,battery_ESP,2018-01-07 21:00:00,0.007762900396392491
ESP_1,battery_ESP,2018-01-08 00:00:00,0.006740556753564046
ESP_1,battery_ESP,2018-01-08 03:00:00,0.005715179567481965
ESP_1,battery_ESP,2018-01-08 06:00:00,0.004691544306459697
ESP_1,battery_ESP,2018-01-08 09:00:00,0.0036700497094654255
ESP_1,battery_ESP,2018-01-08 12:00:00,0.0026473113756387417
ESP_1,battery_ESP,2018-01-08 15:00:00,0.0016249140389032312
ESP_1,battery_ESP,2018-01-08 18:00:00,0.000600063577284698
ESP_1,battery_ESP,2018-01-08 21:00:00,0.0010974390631922296
ESP_1,battery_ESP,2018-01-09 00:00:00,0.001670379866846908
ESP_1,battery_ESP,2018-01-09 03:00:00,0.0021804237720908365
ESP_1,battery_ESP,2018-01-09 06:00:00,0.0026579053840900674
ESP_1,battery_ESP,2018-01-09 09:00:00,0.003094446321040941
ESP_1,battery_ESP,2018-01-09 12:00:00,0.003510868492559934
ESP_1,battery_ESP,2018-01-09 15:00:00,0.0038699129451704624
ESP_1,battery_ESP,2018-01-09 18:00:00,0.002856658698892893
ESP_1,battery_ESP,2018-01-09 21:00:00,0.003073749326132861
ESP_1,battery_ESP,2018-01-10 00:00:00,0.003370472111818061
ESP_1,battery_ESP,2018-01-10 03:00:00,0.0036794398209562713
ESP_1,battery_ESP,2018-01-10 06:00:00,0.003946086377884184
ESP_1,battery_ESP,2018-01-10 09:00:00,0.004150471824430135
ESP_1,battery_ESP,2018-01-10 12:00:00,0.004321621962924762
ESP_1,battery_ESP,2018-01-10 15:00:00,0.00448971439155238
ESP_1,battery_ESP,2018-01-10 18:00:00,0.004667144205494328
ESP_1,battery_ESP,2018-01-10 21:00:00,0.004834464519862303
ESP_1,battery_HU,2018-01-01 00:00:00,0.00423903161820725
ESP_1,battery_HU,2018-01-01 03:00:00,0.004327153427912855
ESP_1,battery_HU,2018-01-01 06:00:00,0.004411615809313568
ESP_1,battery_HU,2018-01-01 09:00:00,0.004493809177800373
ESP_1,battery_HU,2018-01-01 12:00:00,0.004564151971378709
ESP_1,battery_HU,2018-01-01 15:00:00,0.004636060181718332
ESP_1,battery_HU,2018-01-01 18:00:00,0.004710672985040583
ESP_1,battery_HU,2018-01-01 21:00:00,0.004780766770943627
ESP_1,battery_HU,2018-01-02 00:00:00,0.004840113587970936
ESP_1,battery_HU,2018-01-02 03:00:00,0.004894342980128655
ESP_1,battery_HU,2018-01-02 06:00:00,0.0049523720073858316
ESP_1,battery_HU,2018-01-02 09:00:00,0.005026918796451792
ESP_1,battery_HU,2018-01-02 12:00:00,0.005097909541657397
ESP_1,battery_HU,2018-01-02 15:00:00,0.005173982699641609
ESP_1,battery_HU,2018-01-02 18:00:00,0.0052400532176987424
ESP_1,battery_HU,2018-01-02 21:00:00,0.005304705855402714
ESP_1,battery_HU,2018-01-03 00:00:00,0.005370116219350865
ESP_1,battery_HU,2018-01-03 03:00:00,0.005444033945511559
ESP_1,battery_HU,2018-01-03 06:00:00,0.0055449481750018195
ESP_1,battery_HU,2018-01-03 09:00:00,0.005671013815371037
ESP_1,battery_HU,2018-01-03 12:00:00,0.0057823725226413825
ESP_1,battery_HU,2018-01-03 15:00:00,0.005910091893579002
ESP_1,battery_HU,2018-01-03 18:00:00,0.006027180081725057
ESP_1,battery_HU,2018-01-03 21:00:00,0.006156392702400142
ESP_1,battery_HU,2018-01-04 00:00:00,0.00629899880693869
ESP_1,battery_HU,2018-01-04 03:00:00,0.006456214667544341
ESP_1,battery_HU,2018-01-04 06:00:00,0.006627966742832295
ESP_1,battery_HU,2018-01-04 09:00:00,0.006815719624027286
