techs,timesteps,nodes,source_use_max
wind_onshore_monopoly_CN,2018-01-08 06:00:00,ESP_9,0.5080123
wind_onshore_monopoly_CN,2018-01-08 09:00:00,ESP_1,0.137803566
wind_onshore_monopoly_CN,2018-01-08 09:00:00,ESP_10,0.232440315
wind_onshore_monopoly_CN,2018-01-08 09:00:00,ESP_11,0.083412393
wind_onshore_monopoly_CN,2018-01-08 09:00:00,ESP_2,0.154504898
wind_onshore_monopoly_CN,2018-01-08 09:00:00,ESP_3,0.145223625
wind_onshore_monopoly_CN,2018-01-08 09:00:00,ESP_4,0.50665119
wind_onshore_monopoly_CN,2018-01-08 09:00:00,ESP_5,0.30249931
wind_onshore_monopoly_CN,2018-01-08 09:00:00,ESP_6,0.5987397
wind_onshore_monopoly_CN,2018-01-08 09:00:00,ESP_7,0.17137432
wind_onshore_monopoly_CN,2018-01-08 09:00:00,ESP_8,0.50898067
wind_onshore_monopoly_CN,2018-01-08 09:00:00,ESP_9,0.68481519
wind_onshore_monopoly_CN,2018-01-08 12:00:00,ESP_1,0.216447327
wind_onshore_monopoly_CN,2018-01-08 12:00:00,ESP_10,0.13714774
wind_onshore_monopoly_CN,2018-01-08 12:00:00,ESP_11,0.10544192299999999
wind_onshore_monopoly_CN,2018-01-08 12:00:00,ESP_2,0.184376494
wind_onshore_monopoly_CN,2018-01-08 12:00:00,ESP_3,0.227681405
wind_onshore_monopoly_CN,2018-01-08 12:00:00,ESP_4,0.51766252
wind_onshore_monopoly_CN,2018-01-08 12:00:00,ESP_5,0.51573496
wind_onshore_monopoly_CN,2018-01-08 12:00:00,ESP_6,0.70314167
wind_onshore_monopoly_CN,2018-01-08 12:00:00,ESP_7,0.042246966999999996
wind_onshore_monopoly_CN,2018-01-08 12:00:00,ESP_8,0.311169925
wind_onshore_monopoly_CN,2018-01-08 12:00:00,ESP_9,0.64428775
wind_onshore_monopoly_CN,2018-01-08 15:00:00,ESP_1,0.39388526
wind_onshore_monopoly_CN,2018-01-08 15:00:00,ESP_10,0.112987049
wind_onshore_monopoly_CN,2018-01-08 15:00:00,ESP_11,0.308245084
wind_onshore_monopoly_CN,2018-01-08 15:00:00,ESP_2,0.254487355
wind_onshore_monopoly_CN,2018-01-08 15:00:00,ESP_3,0.40173760000000003
wind_onshore_monopoly_CN,2018-01-08 15:00:00,ESP_4,0.44192731999999996
wind_onshore_monopoly_CN,2018-01-08 15:00:00,ESP_5,0.66695026
wind_onshore_monopoly_CN,2018-01-08 15:00:00,ESP_6,0.7084238300000001
wind_onshore_monopoly_CN,2018-01-08 15:00:00,ESP_7,0.209849903
wind_onshore_monopoly_CN,2018-01-08 15:00:00,ESP_8,0.178734637
wind_onshore_monopoly_CN,2018-01-08 15:00:00,ESP_9,0.47519053
wind_onshore_monopoly_CN,2018-01-08 18:00:00,ESP_1,0.8303305399999998
wind_onshore_monopoly_CN,2018-01-08 18:00:00,ESP_10,0.132425457
wind_onshore_monopoly_CN,2018-01-08 18:00:00,ESP_11,0.42599522999999995
wind_onshore_monopoly_CN,2018-01-08 18:00:00,ESP_2,0.533899284
wind_onshore_monopoly_CN,2018-01-08 18:00:00,ESP_3,0.63523462
wind_onshore_monopoly_CN,2018-01-08 18:00:00,ESP_4,1.01731772
wind_onshore_monopoly_CN,2018-01-08 18:00:00,ESP_5,0.93946057
wind_onshore_monopoly_CN,2018-01-08 18:00:00,ESP_6,0.89763434
wind_onshore_monopoly_CN,2018-01-08 18:00:00,ESP_7,0.29442977400000003
wind_onshore_monopoly_CN,2018-01-08 18:00:00,ESP_8,0.199984063
wind_onshore_monopoly_CN,2018-01-08 18:00:00,ESP_9,0.48794362999999996
wind_onshore_monopoly_CN,2018-01-08 21:00:00,ESP_1,1.22180953
wind_onshore_monopoly_CN,2018-01-08 21:00:00,ESP_10,0.158203185
wind_onshore_monopoly_CN,2018-01-08 21:00:00,ESP_11,0.5539888
wind_onshore_monopoly_CN,2018-01-08 21:00:00,ESP_2,0.94688239
wind_onshore_monopoly_CN,2018-01-08 21:00:00,ESP_3,1.12064812
wind_onshore_monopoly_CN,2018-01-08 21:00:00,ESP_4,1.4688742499999998
wind_onshore_monopoly_CN,2018-01-08 21:00:00,ESP_5,1.14521364
wind_onshore_monopoly_CN,2018-01-08 21:00:00,ESP_6,0.7691304999999999
wind_onshore_monopoly_CN,2018-01-08 21:00:00,ESP_7,0.155463841
wind_onshore_monopoly_CN,2018-01-08 21:00:00,ESP_8,0.154945228
wind_onshore_monopoly_CN,2018-01-08 21:00:00,ESP_9,0.445029126
wind_onshore_monopoly_CN,2018-01-09 00:00:00,ESP_1,1.35921552
wind_onshore_monopoly_CN,2018-01-09 00:00:00,ESP_10,0.11641832799999999
wind_onshore_monopoly_CN,2018-01-09 00:00:00,ESP_11,0.8410555
wind_onshore_monopoly_CN,2018-01-09 00:00:00,ESP_2,1.21201953
wind_onshore_monopoly_CN,2018-01-09 00:00:00,ESP_3,1.12302144
wind_onshore_monopoly_CN,2018-01-09 00:00:00,ESP_4,1.43387379
wind_onshore_monopoly_CN,2018-01-09 00:00:00,ESP_5,1.29669652
wind_onshore_monopoly_CN,2018-01-09 00:00:00,ESP_6,0.67377756
wind_onshore_monopoly_CN,2018-01-09 00:00:00,ESP_7,0.071940528
wind_onshore_monopoly_CN,2018-01-09 00:00:00,ESP_8,0.16356678
wind_onshore_monopoly_CN,2018-01-09 00:00:00,ESP_9,0.104399981
wind_onshore_monopoly_CN,2018-01-09 03:00:00,ESP_1,1.8242002199999998
wind_onshore_monopoly_CN,2018-01-09 03:00:00,ESP_10,0.19465869000000002
wind_onshore_monopoly_CN,2018-01-09 03:00:00,ESP_11,1.00254026
wind_onshore_monopoly_CN,2018-01-09 03:00:00,ESP_2,1.5972610299999999
wind_onshore_monopoly_CN,2018-01-09 03:00:00,ESP_3,1.36851557
wind_onshore_monopoly_CN,2018-01-09 03:00:00,ESP_4,1.7058909
wind_onshore_monopoly_CN,2018-01-09 03:00:00,ESP_5,1.37708382
wind_onshore_monopoly_CN,2018-01-09 03:00:00,ESP_6,0.66594709
wind_onshore_monopoly_CN,2018-01-09 03:00:00,ESP_7,0.173619914
wind_onshore_monopoly_CN,2018-01-09 03:00:00,ESP_8,0.45088106
wind_onshore_monopoly_CN,2018-01-09 03:00:00,ESP_9,0.18412604
wind_onshore_monopoly_CN,2018-01-09 06:00:00,ESP_1,2.15369144
wind_onshore_monopoly_CN,2018-01-09 06:00:00,ESP_10,0.355970422
wind_onshore_monopoly_CN,2018-01-09 06:00:00,ESP_11,1.03732082
wind_onshore_monopoly_CN,2018-01-09 06:00:00,ESP_2,1.80763614
wind_onshore_monopoly_CN,2018-01-09 06:00:00,ESP_3,1.679561
wind_onshore_monopoly_CN,2018-01-09 06:00:00,ESP_4,1.7910614
wind_onshore_monopoly_CN,2018-01-09 06:00:00,ESP_5,1.31561115
wind_onshore_monopoly_CN,2018-01-09 06:00:00,ESP_6,0.60752413
wind_onshore_monopoly_CN,2018-01-09 06:00:00,ESP_7,0.6449714200000001
wind_onshore_monopoly_CN,2018-01-09 06:00:00,ESP_8,0.98485098
wind_onshore_monopoly_CN,2018-01-09 06:00:00,ESP_9,0.52209083
wind_onshore_monopoly_CN,2018-01-09 09:00:00,ESP_1,2.6222462600000003
wind_onshore_monopoly_CN,2018-01-09 09:00:00,ESP_10,0.37817348
wind_onshore_monopoly_CN,2018-01-09 09:00:00,ESP_11,0.6566853699999999
wind_onshore_monopoly_CN,2018-01-09 09:00:00,ESP_2,2.27890163
wind_onshore_monopoly_CN,2018-01-09 09:00:00,ESP_3,1.6687362600000002
wind_onshore_monopoly_CN,2018-01-09 09:00:00,ESP_4,1.61873856
wind_onshore_monopoly_CN,2018-01-09 09:00:00,ESP_5,0.95699036
wind_onshore_monopoly_CN,2018-01-09 09:00:00,ESP_6,0.55214913
wind_onshore_monopoly_CN,2018-01-09 09:00:00,ESP_7,0.51066641
wind_onshore_monopoly_CN,2018-01-09 09:00:00,ESP_8,0.84071436
wind_onshore_monopoly_CN,2018-01-09 09:00:00,ESP_9,0.82784262
wind_onshore_monopoly_CN,2018-01-09 12:00:00,ESP_1,2.0821633999999998
wind_onshore_monopoly_CN,2018-01-09 12:00:00,ESP_10,0.6544499
wind_onshore_monopoly_CN,2018-01-09 12:00:00,ESP_11,1.06549206
wind_onshore_monopoly_CN,2018-01-09 12:00:00,ESP_2,2.65831648
wind_onshore_monopoly_CN,2018-01-09 12:00:00,ESP_3,2.2052161999999997
wind_onshore_monopoly_CN,2018-01-09 12:00:00,ESP_4,1.9856387300000002
wind_onshore_monopoly_CN,2018-01-09 12:00:00,ESP_5,1.25782383
wind_onshore_monopoly_CN,2018-01-09 12:00:00,ESP_6,1.07512437
wind_onshore_monopoly_CN,2018-01-09 12:00:00,ESP_7,1.15454886
wind_onshore_monopoly_CN,2018-01-09 12:00:00,ESP_8,1.27462142
wind_onshore_monopoly_CN,2018-01-09 12:00:00,ESP_9,1.3447215700000001
wind_onshore_monopoly_CN,2018-01-09 15:00:00,ESP_1,1.51746941
wind_onshore_monopoly_CN,2018-01-09 15:00:00,ESP_10,0.70890045
wind_onshore_monopoly_CN,2018-01-09 15:00:00,ESP_11,0.92285989
wind_onshore_monopoly_CN,2018-01-09 15:00:00,ESP_2,2.21817113
wind_onshore_monopoly_CN,2018-01-09 15:00:00,ESP_3,2.33619345
wind_onshore_monopoly_CN,2018-01-09 15:00:00,ESP_4,2.23726897
wind_onshore_monopoly_CN,2018-01-09 15:00:00,ESP_5,1.12242065
wind_onshore_monopoly_CN,2018-01-09 15:00:00,ESP_6,0.8165792199999999
wind_onshore_monopoly_CN,2018-01-09 15:00:00,ESP_7,1.4780063600000002
wind_onshore_monopoly_CN,2018-01-09 15:00:00,ESP_8,1.6038847
wind_onshore_monopoly_CN,2018-01-09 15:00:00,ESP_9,1.4958398499999999
wind_onshore_monopoly_CN,2018-01-09 18:00:00,ESP_1,1.10243494
wind_onshore_monopoly_CN,2018-01-09 18:00:00,ESP_10,1.07211419
wind_onshore_monopoly_CN,2018-01-09 18:00:00,ESP_11,0.9495397799999999
wind_onshore_monopoly_CN,2018-01-09 18:00:00,ESP_2,1.52615968
wind_onshore_monopoly_CN,2018-01-09 18:00:00,ESP_3,2.0313257399999998
wind_onshore_monopoly_CN,2018-01-09 18:00:00,ESP_4,2.1511287
wind_onshore_monopoly_CN,2018-01-09 18:00:00,ESP_5,1.16311123
wind_onshore_monopoly_CN,2018-01-09 18:00:00,ESP_6,0.72732784
wind_onshore_monopoly_CN,2018-01-09 18:00:00,ESP_7,1.45360675
wind_onshore_monopoly_CN,2018-01-09 18:00:00,ESP_8,1.60906233
wind_onshore_monopoly_CN,2018-01-09 18:00:00,ESP_9,1.8620340700000002
wind_onshore_monopoly_CN,2018-01-09 21:00:00,ESP_1,1.20164698
wind_onshore_monopoly_CN,2018-01-09 21:00:00,ESP_10,1.39870614
wind_onshore_monopoly_CN,2018-01-09 21:00:00,ESP_11,1.00545536
wind_onshore_monopoly_CN,2018-01-09 21:00:00,ESP_2,1.01126046
wind_onshore_monopoly_CN,2018-01-09 21:00:00,ESP_3,1.4548450000000002
wind_onshore_monopoly_CN,2018-01-09 21:00:00,ESP_4,1.65374726
wind_onshore_monopoly_CN,2018-01-09 21:00:00,ESP_5,0.99691914
wind_onshore_monopoly_CN,2018-01-09 21:00:00,ESP_6,0.81800008
wind_onshore_monopoly_CN,2018-01-09 21:00:00,ESP_7,0.85411081
wind_onshore_monopoly_CN,2018-01-09 21:00:00,ESP_8,1.21694025
wind_onshore_monopoly_CN,2018-01-09 21:00:00,ESP_9,1.8674701599999999
wind_onshore_monopoly_CN,2018-01-10 00:00:00,ESP_1,1.20841339
wind_onshore_monopoly_CN,2018-01-10 00:00:00,ESP_10,1.3457729200000002
wind_onshore_monopoly_CN,2018-01-10 00:00:00,ESP_11,0.95866136
wind_onshore_monopoly_CN,2018-01-10 00:00:00,ESP_2,0.9124066799999999
wind_onshore_monopoly_CN,2018-01-10 00:00:00,ESP_3,0.93362199
wind_onshore_monopoly_CN,2018-01-10 00:00:00,ESP_4,1.27164464
wind_onshore_monopoly_CN,2018-01-10 00:00:00,ESP_5,0.90272316
wind_onshore_monopoly_CN,2018-01-10 00:00:00,ESP_6,0.8243467
wind_onshore_monopoly_CN,2018-01-10 00:00:00,ESP_7,0.24101528300000002
wind_onshore_monopoly_CN,2018-01-10 00:00:00,ESP_8,0.91313797
wind_onshore_monopoly_CN,2018-01-10 00:00:00,ESP_9,1.8111921
wind_onshore_monopoly_CN,2018-01-10 03:00:00,ESP_1,1.3246410800000001
wind_onshore_monopoly_CN,2018-01-10 03:00:00,ESP_10,1.48253637
wind_onshore_monopoly_CN,2018-01-10 03:00:00,ESP_11,0.9911531200000001
wind_onshore_monopoly_CN,2018-01-10 03:00:00,ESP_2,1.13066485
wind_onshore_monopoly_CN,2018-01-10 03:00:00,ESP_3,0.9874594400000001
wind_onshore_monopoly_CN,2018-01-10 03:00:00,ESP_4,1.15533491
wind_onshore_monopoly_CN,2018-01-10 03:00:00,ESP_5,0.76521655
wind_onshore_monopoly_CN,2018-01-10 03:00:00,ESP_6,0.63223332
wind_onshore_monopoly_CN,2018-01-10 03:00:00,ESP_7,0.22131963999999998
wind_onshore_monopoly_CN,2018-01-10 03:00:00,ESP_8,0.8615690699999999
wind_onshore_monopoly_CN,2018-01-10 03:00:00,ESP_9,1.44271016
wind_onshore_monopoly_CN,2018-01-10 06:00:00,ESP_1,1.8996080699999998
wind_onshore_monopoly_CN,2018-01-10 06:00:00,ESP_10,1.4872797000000002
wind_onshore_monopoly_CN,2018-01-10 06:00:00,ESP_11,1.41492993
wind_onshore_monopoly_CN,2018-01-10 06:00:00,ESP_2,1.3007248
wind_onshore_monopoly_CN,2018-01-10 06:00:00,ESP_3,1.26823505
wind_onshore_monopoly_CN,2018-01-10 06:00:00,ESP_4,1.16208344
wind_onshore_monopoly_CN,2018-01-10 06:00:00,ESP_5,0.9146938
wind_onshore_monopoly_CN,2018-01-10 06:00:00,ESP_6,0.46880186
wind_onshore_monopoly_CN,2018-01-10 06:00:00,ESP_7,0.49617711
wind_onshore_monopoly_CN,2018-01-10 06:00:00,ESP_8,0.8256086999999999
wind_onshore_monopoly_CN,2018-01-10 06:00:00,ESP_9,0.72508647
wind_onshore_monopoly_CN,2018-01-10 09:00:00,ESP_1,2.6644536
wind_onshore_monopoly_CN,2018-01-10 09:00:00,ESP_10,1.62714988
wind_onshore_monopoly_CN,2018-01-10 09:00:00,ESP_11,1.89576976
wind_onshore_monopoly_CN,2018-01-10 09:00:00,ESP_2,1.9502855499999998
wind_onshore_monopoly_CN,2018-01-10 09:00:00,ESP_3,1.66554649
wind_onshore_monopoly_CN,2018-01-10 09:00:00,ESP_4,1.1143654299999999
wind_onshore_monopoly_CN,2018-01-10 09:00:00,ESP_5,1.20654765
wind_onshore_monopoly_CN,2018-01-10 09:00:00,ESP_6,0.41819563000000004
wind_onshore_monopoly_CN,2018-01-10 09:00:00,ESP_7,0.95076598
wind_onshore_monopoly_CN,2018-01-10 09:00:00,ESP_8,1.15957606
wind_onshore_monopoly_CN,2018-01-10 09:00:00,ESP_9,0.8408844600000001
wind_onshore_monopoly_CN,2018-01-10 12:00:00,ESP_1,2.82060826
wind_onshore_monopoly_CN,2018-01-10 12:00:00,ESP_10,2.1927299
wind_onshore_monopoly_CN,2018-01-10 12:00:00,ESP_11,2.50665885
wind_onshore_monopoly_CN,2018-01-10 12:00:00,ESP_2,2.68180602
wind_onshore_monopoly_CN,2018-01-10 12:00:00,ESP_3,2.46386665
wind_onshore_monopoly_CN,2018-01-10 12:00:00,ESP_4,2.0988857999999997
wind_onshore_monopoly_CN,2018-01-10 12:00:00,ESP_5,1.88738843
wind_onshore_monopoly_CN,2018-01-10 12:00:00,ESP_6,0.5723257900000001
wind_onshore_monopoly_CN,2018-01-10 12:00:00,ESP_7,2.15523595
wind_onshore_monopoly_CN,2018-01-10 12:00:00,ESP_8,2.2581415700000003
wind_onshore_monopoly_CN,2018-01-10 12:00:00,ESP_9,1.99889566
wind_onshore_monopoly_CN,2018-01-10 15:00:00,ESP_1,2.4878574
wind_onshore_monopoly_CN,2018-01-10 15:00:00,ESP_10,2.13878211
wind_onshore_monopoly_CN,2018-01-10 15:00:00,ESP_11,2.57073397
wind_onshore_monopoly_CN,2018-01-10 15:00:00,ESP_2,2.71698576
wind_onshore_monopoly_CN,2018-01-10 15:00:00,ESP_3,2.77203527
wind_onshore_monopoly_CN,2018-01-10 15:00:00,ESP_4,2.41427106
wind_onshore_monopoly_CN,2018-01-10 15:00:00,ESP_5,2.00392212
wind_onshore_monopoly_CN,2018-01-10 15:00:00,ESP_6,0.80759683
wind_onshore_monopoly_CN,2018-01-10 15:00:00,ESP_7,2.5490309
wind_onshore_monopoly_CN,2018-01-10 15:00:00,ESP_8,2.5533390999999996
wind_onshore_monopoly_CN,2018-01-10 15:00:00,ESP_9,2.29734001
wind_onshore_monopoly_CN,2018-01-10 18:00:00,ESP_1,1.8972651699999998
wind_onshore_monopoly_CN,2018-01-10 18:00:00,ESP_10,2.2709634999999997
wind_onshore_monopoly_CN,2018-01-10 18:00:00,ESP_11,2.61889382
wind_onshore_monopoly_CN,2018-01-10 18:00:00,ESP_2,2.36530745
wind_onshore_monopoly_CN,2018-01-10 18:00:00,ESP_3,2.46896336
wind_onshore_monopoly_CN,2018-01-10 18:00:00,ESP_4,2.3801766
wind_onshore_monopoly_CN,2018-01-10 18:00:00,ESP_5,2.08810772
wind_onshore_monopoly_CN,2018-01-10 18:00:00,ESP_6,0.9874488
wind_onshore_monopoly_CN,2018-01-10 18:00:00,ESP_7,2.3850319
wind_onshore_monopoly_CN,2018-01-10 18:00:00,ESP_8,2.2762314999999997
wind_onshore_monopoly_CN,2018-01-10 18:00:00,ESP_9,2.2440070700000003
wind_onshore_monopoly_CN,2018-01-10 21:00:00,ESP_1,1.838878
wind_onshore_monopoly_CN,2018-01-10 21:00:00,ESP_10,2.23785686
wind_onshore_monopoly_CN,2018-01-10 21:00:00,ESP_11,2.6430173
wind_onshore_monopoly_CN,2018-01-10 21:00:00,ESP_2,2.0453565
wind_onshore_monopoly_CN,2018-01-10 21:00:00,ESP_3,2.17313666
wind_onshore_monopoly_CN,2018-01-10 21:00:00,ESP_4,2.30652863
wind_onshore_monopoly_CN,2018-01-10 21:00:00,ESP_5,2.35174304
wind_onshore_monopoly_CN,2018-01-10 21:00:00,ESP_6,1.51807717
wind_onshore_monopoly_CN,2018-01-10 21:00:00,ESP_7,2.15004674
wind_onshore_monopoly_CN,2018-01-10 21:00:00,ESP_8,1.67793358
wind_onshore_monopoly_CN,2018-01-10 21:00:00,ESP_9,1.9364594
wind_onshore_monopoly_DE,2018-01-01 00:00:00,ESP_1,2.46210659
wind_onshore_monopoly_DE,2018-01-01 00:00:00,ESP_10,0.7386088299999999
wind_onshore_monopoly_DE,2018-01-01 00:00:00,ESP_11,2.12529514
wind_onshore_monopoly_DE,2018-01-01 00:00:00,ESP_2,1.99936764
wind_onshore_monopoly_DE,2018-01-01 00:00:00,ESP_3,1.7800543699999998
wind_onshore_monopoly_DE,2018-01-01 00:00:00,ESP_4,2.4617764
wind_onshore_monopoly_DE,2018-01-01 00:00:00,ESP_5,2.4817906499999998
wind_onshore_monopoly_DE,2018-01-01 00:00:00,ESP_6,2.49408467
wind_onshore_monopoly_DE,2018-01-01 00:00:00,ESP_7,1.11221868
wind_onshore_monopoly_DE,2018-01-01 00:00:00,ESP_8,0.40153853
wind_onshore_monopoly_DE,2018-01-01 00:00:00,ESP_9,0.7761476100000001
wind_onshore_monopoly_DE,2018-01-01 03:00:00,ESP_1,2.69904833
wind_onshore_monopoly_DE,2018-01-01 03:00:00,ESP_10,0.45434765
wind_onshore_monopoly_DE,2018-01-01 03:00:00,ESP_11,1.85334047
wind_onshore_monopoly_DE,2018-01-01 03:00:00,ESP_2,2.15403223
wind_onshore_monopoly_DE,2018-01-01 03:00:00,ESP_3,1.7023094000000003
wind_onshore_monopoly_DE,2018-01-01 03:00:00,ESP_4,2.03594953
wind_onshore_monopoly_DE,2018-01-01 03:00:00,ESP_5,2.15056223
wind_onshore_monopoly_DE,2018-01-01 03:00:00,ESP_6,2.1954633400000003
wind_onshore_monopoly_DE,2018-01-01 03:00:00,ESP_7,0.64161153
wind_onshore_monopoly_DE,2018-01-01 03:00:00,ESP_8,0.157890253
wind_onshore_monopoly_DE,2018-01-01 03:00:00,ESP_9,0.51636015
wind_onshore_monopoly_DE,2018-01-01 06:00:00,ESP_1,2.7869631900000003
wind_onshore_monopoly_DE,2018-01-01 06:00:00,ESP_10,0.350713076
wind_onshore_monopoly_DE,2018-01-01 06:00:00,ESP_11,1.61374745
wind_onshore_monopoly_DE,2018-01-01 06:00:00,ESP_2,2.54665755
wind_onshore_monopoly_DE,2018-01-01 06:00:00,ESP_3,2.0372224599999997
wind_onshore_monopoly_DE,2018-01-01 06:00:00,ESP_4,2.0486111
wind_onshore_monopoly_DE,2018-01-01 06:00:00,ESP_5,1.7395735
wind_onshore_monopoly_DE,2018-01-01 06:00:00,ESP_6,1.47536091
wind_onshore_monopoly_DE,2018-01-01 06:00:00,ESP_7,0.51152013
wind_onshore_monopoly_DE,2018-01-01 06:00:00,ESP_8,0.239251686
wind_onshore_monopoly_DE,2018-01-01 06:00:00,ESP_9,0.45946965
wind_onshore_monopoly_DE,2018-01-01 09:00:00,ESP_1,2.77569904
wind_onshore_monopoly_DE,2018-01-01 09:00:00,ESP_10,0.3482461
wind_onshore_monopoly_DE,2018-01-01 09:00:00,ESP_11,1.60039578
wind_onshore_monopoly_DE,2018-01-01 09:00:00,ESP_2,2.7347148
wind_onshore_monopoly_DE,2018-01-01 09:00:00,ESP_3,2.50034129
wind_onshore_monopoly_DE,2018-01-01 09:00:00,ESP_4,2.37618406
wind_onshore_monopoly_DE,2018-01-01 09:00:00,ESP_5,2.03459666
wind_onshore_monopoly_DE,2018-01-01 09:00:00,ESP_6,1.46752109
wind_onshore_monopoly_DE,2018-01-01 09:00:00,ESP_7,1.29880385
wind_onshore_monopoly_DE,2018-01-01 09:00:00,ESP_8,0.620170025
wind_onshore_monopoly_DE,2018-01-01 09:00:00,ESP_9,0.24118465299999997
wind_onshore_monopoly_DE,2018-01-01 12:00:00,ESP_1,2.69734161
wind_onshore_monopoly_DE,2018-01-01 12:00:00,ESP_10,1.02977943
wind_onshore_monopoly_DE,2018-01-01 12:00:00,ESP_11,2.4951939999999997
wind_onshore_monopoly_DE,2018-01-01 12:00:00,ESP_2,2.81672146
wind_onshore_monopoly_DE,2018-01-01 12:00:00,ESP_3,2.85349514
wind_onshore_monopoly_DE,2018-01-01 12:00:00,ESP_4,2.90898671
wind_onshore_monopoly_DE,2018-01-01 12:00:00,ESP_5,2.78026747
wind_onshore_monopoly_DE,2018-01-01 12:00:00,ESP_6,2.3102293
wind_onshore_monopoly_DE,2018-01-01 12:00:00,ESP_7,2.57102273
wind_onshore_monopoly_DE,2018-01-01 12:00:00,ESP_8,1.5544281
wind_onshore_monopoly_DE,2018-01-01 12:00:00,ESP_9,0.53157561
wind_onshore_monopoly_DE,2018-01-01 15:00:00,ESP_1,2.3454136
wind_onshore_monopoly_DE,2018-01-01 15:00:00,ESP_10,1.23775014
wind_onshore_monopoly_DE,2018-01-01 15:00:00,ESP_11,2.6508571
wind_onshore_monopoly_DE,2018-01-01 15:00:00,ESP_2,2.58117365
wind_onshore_monopoly_DE,2018-01-01 15:00:00,ESP_3,2.7609823099999997
wind_onshore_monopoly_DE,2018-01-01 15:00:00,ESP_4,2.9016601599999996
wind_onshore_monopoly_DE,2018-01-01 15:00:00,ESP_5,2.8975002
wind_onshore_monopoly_DE,2018-01-01 15:00:00,ESP_6,2.7096818099999997
wind_onshore_monopoly_DE,2018-01-01 15:00:00,ESP_7,2.5165709
wind_onshore_monopoly_DE,2018-01-01 15:00:00,ESP_8,1.64225033
wind_onshore_monopoly_DE,2018-01-01 15:00:00,ESP_9,0.77194883
wind_onshore_monopoly_DE,2018-01-01 18:00:00,ESP_1,2.0509338
wind_onshore_monopoly_DE,2018-01-01 18:00:00,ESP_10,1.51537153
wind_onshore_monopoly_DE,2018-01-01 18:00:00,ESP_11,2.4834597599999997
wind_onshore_monopoly_DE,2018-01-01 18:00:00,ESP_2,2.14609753
wind_onshore_monopoly_DE,2018-01-01 18:00:00,ESP_3,2.39251673
wind_onshore_monopoly_DE,2018-01-01 18:00:00,ESP_4,2.46182574
wind_onshore_monopoly_DE,2018-01-01 18:00:00,ESP_5,2.77772944
wind_onshore_monopoly_DE,2018-01-01 18:00:00,ESP_6,2.6946942000000003
wind_onshore_monopoly_DE,2018-01-01 18:00:00,ESP_7,2.2087876399999997
wind_onshore_monopoly_DE,2018-01-01 18:00:00,ESP_8,1.69225001
wind_onshore_monopoly_DE,2018-01-01 18:00:00,ESP_9,1.50528658
wind_onshore_monopoly_DE,2018-01-01 21:00:00,ESP_1,2.1338623500000002
wind_onshore_monopoly_DE,2018-01-01 21:00:00,ESP_10,1.13654245
wind_onshore_monopoly_DE,2018-01-01 21:00:00,ESP_11,2.31089918
wind_onshore_monopoly_DE,2018-01-01 21:00:00,ESP_2,1.8689593
wind_onshore_monopoly_DE,2018-01-01 21:00:00,ESP_3,2.01263967
wind_onshore_monopoly_DE,2018-01-01 21:00:00,ESP_4,1.69929274
wind_onshore_monopoly_DE,2018-01-01 21:00:00,ESP_5,2.49010489
wind_onshore_monopoly_DE,2018-01-01 21:00:00,ESP_6,2.4334754
wind_onshore_monopoly_DE,2018-01-01 21:00:00,ESP_7,1.7333007599999999
wind_onshore_monopoly_DE,2018-01-01 21:00:00,ESP_8,1.32147661
wind_onshore_monopoly_DE,2018-01-01 21:00:00,ESP_9,1.60832175
wind_onshore_monopoly_DE,2018-01-02 00:00:00,ESP_1,2.3025663
wind_onshore_monopoly_DE,2018-01-02 00:00:00,ESP_10,0.77234671
wind_onshore_monopoly_DE,2018-01-02 00:00:00,ESP_11,2.11318487
wind_onshore_monopoly_DE,2018-01-02 00:00:00,ESP_2,1.94578195
wind_onshore_monopoly_DE,2018-01-02 00:00:00,ESP_3,1.93896877
wind_onshore_monopoly_DE,2018-01-02 00:00:00,ESP_4,1.44033331
wind_onshore_monopoly_DE,2018-01-02 00:00:00,ESP_5,2.24677861
wind_onshore_monopoly_DE,2018-01-02 00:00:00,ESP_6,1.9417117
wind_onshore_monopoly_DE,2018-01-02 00:00:00,ESP_7,1.50389848
wind_onshore_monopoly_DE,2018-01-02 00:00:00,ESP_8,0.92065266
wind_onshore_monopoly_DE,2018-01-02 00:00:00,ESP_9,1.0985932
wind_onshore_monopoly_DE,2018-01-02 03:00:00,ESP_1,2.39544962
wind_onshore_monopoly_DE,2018-01-02 03:00:00,ESP_10,0.64626714
wind_onshore_monopoly_DE,2018-01-02 03:00:00,ESP_11,2.01123724
wind_onshore_monopoly_DE,2018-01-02 03:00:00,ESP_2,2.2141802
wind_onshore_monopoly_DE,2018-01-02 03:00:00,ESP_3,2.00962956
wind_onshore_monopoly_DE,2018-01-02 03:00:00,ESP_4,1.7247259599999998
wind_onshore_monopoly_DE,2018-01-02 03:00:00,ESP_5,2.1885273499999998
wind_onshore_monopoly_DE,2018-01-02 03:00:00,ESP_6,1.42039905
wind_onshore_monopoly_DE,2018-01-02 03:00:00,ESP_7,1.3227073100000002
wind_onshore_monopoly_DE,2018-01-02 03:00:00,ESP_8,0.6131460799999999
wind_onshore_monopoly_DE,2018-01-02 03:00:00,ESP_9,0.8586582
wind_onshore_monopoly_DE,2018-01-02 06:00:00,ESP_1,2.51774022
