nodes,techs,timesteps,source_use
ESP_1,biogas_to_electricity_supply_FR,2018-01-03 21:00:00,5.781254439147216e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-04 00:00:00,5.781131396048873e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-04 03:00:00,5.781898446342852e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-04 06:00:00,5.787787278761648e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-04 09:00:00,5.792069863463272e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-04 12:00:00,5.795274823250477e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-04 15:00:00,5.794390120458147e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-04 18:00:00,5.792220408286089e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-04 21:00:00,5.788293541310079e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-05 00:00:00,5.781390119254417e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-05 03:00:00,5.768592472488418e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-05 06:00:00,5.749774637754778e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-05 09:00:00,6.116651257705882e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-05 12:00:00,5.748768609513024e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-05 15:00:00,5.740206820336028e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-05 18:00:00,5.923375225031568e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-05 21:00:00,5.984111174816658e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-06 00:00:00,5.988850661675543e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-06 03:00:00,5.985899426570509e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-06 06:00:00,5.983861545848733e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-06 09:00:00,5.994488182230411e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-06 12:00:00,5.706803381525285e-07
